market,account,position_start_block,position_end_block,position_start_date,position_end_date,tokenA,tokenB,position_investment_value,position_redemption_value,position_redemption_value_if_held,pool_net_gain,hodl_net_gain,pool_roi,hodl_roi,pool_vs_hodl_roi,claimed_rewards_in_USD,position_trade_counter
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x057518153ed7f25dd237a0d0052ae8cc5c428ee3,11917784,11968274,2021-02-24,2021-03-04,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,9014820.420354301,9169131.994727727,9133658.262781534,154311.57437342592,118837.84242723323,0.017117542799300837,0.013182496920172999,0.003883847076996904,4095.0207710382238,10
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x057518153ed7f25dd237a0d0052ae8cc5c428ee3,12000680,12292428,2021-03-08,2021-04-22,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,16481304.898482442,977962.6404205706,17775351.402430084,-15503342.258061871,1294046.5039476417,-0.9406623051727767,0.07851602236099609,-0.9449820924335216,38403.15315218385,22
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x057518153ed7f25dd237a0d0052ae8cc5c428ee3,12294449,12350790,2021-04-23,2021-05-01,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,13747722.52069902,7119856.00617521,16241030.722978562,-6627866.514523811,2493308.2022795416,-0.4821065092450534,0.18136154541419755,-0.5616130449096616,3231.2294517917094,6
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x057518153ed7f25dd237a0d0052ae8cc5c428ee3,12378764,12415345,2021-05-06,2021-05-11,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3832502.5583110424,3937759.694677854,4218384.983999968,105257.13636681158,385882.4256889252,0.027464335578473217,0.10068680185277709,-0.06652434293847177,31335.907156845595,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x057c95be97b808ab857de0e7b57bc2b526937218,10840097,10860893,2020-09-11,2020-09-14,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,50965.6815478682,50659.400822806216,50605.55967667906,-306.2807250619808,-360.12187118913425,-0.006009548303093221,-0.007065967926886235,0.00106393737113366,0.7887273376760603,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x058d99e2306296977cb2f62bc9806666841cc276,11411205,11442304,2020-12-08,2020-12-13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3579.5941391857277,3341.1802884022563,3338.9456825973402,-238.4138507834714,-240.6484565883875,-0.06660359848440943,-0.06722786082198952,0.0006692549137779976,0,2
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x05956f3c57550aaf5352f3531ff501ef719a08b8,10840816,10851440,2020-09-11,2020-09-13,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,273220.68327692646,1986992.8485544058,282580.19580417115,1713772.1652774794,9359.51252724469,6.27248327148228,0.03425623717424874,6.031606878535102,12214.708519424747,8
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x05956f3c57550aaf5352f3531ff501ef719a08b8,10931268,10960710,2020-09-25,2020-09-30,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3272271.634295291,3239430.7403601054,3238385.4961651564,-32840.89393518539,-33886.13813013444,-0.010036114847861013,-0.010355539489750239,0.00032276706901843746,1489.430397056999,10
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x05956f3c57550aaf5352f3531ff501ef719a08b8,11272030,11287955,2020-11-17,2020-11-19,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,3391909.278936288,3472202.7157264994,3470931.8084143437,80293.43679021159,79022.52947805589,0.023672047271084986,0.02329735938658052,0.0003661573843296855,59.321675496071855,4
0x06da0fd433c1a5d7a4faa01111c044910a184553,0x05956f3c57550aaf5352f3531ff501ef719a08b8,12095105,12165499,2021-03-23,2021-04-03,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0xdac17f958d2ee523a2206206994597c13d831ec7,1796494.0144383567,930769.1329780229,1904473.355194943,-865724.8814603338,107979.34075658629,-0.48189689166929284,0.06010559450171293,-0.5112721685293682,0,6
